InternetMessageID,SublimeFlaggedRuleName
<20250806133134.a8adddb5ddf4fa0e@post.xero.com>,Xero invoice abuse
<20250806133134.a8adddb5ddf4fa0e@post.xero.com>,Xero invoice abuse
<20250806133134.a8adddb5ddf4fa0e@post.xero.com>,Xero invoice abuse
<20250806133134.a8adddb5ddf4fa0e@post.xero.com>,Xero invoice abuse
<2c399c9b5528b70ceb28421d577bf1956012443c@dataglobalinc.com>,Spam: Attendee list solicitation
<b88008466d11dac55e4f51d355b89742e687ead7@dataglobalinc.com>,Spam: Attendee list solicitation
<8da250b6641f89884ef5295180cb893210cfc662@dataglobalinc.com>,Spam: Attendee list solicitation
<ec18b6904b953cf13aabf38eaea8db51bff82dea@dataglobalinc.com>,Spam: Attendee list solicitation
<124dd82beada74cb5eb8575ae7821f0a8c45527c@dataglobalinc.com>,Spam: Attendee list solicitation
<6a72d50b8c72ab30f9fa6a1e7fa9a56a17fa847b@dataglobalinc.com>,Spam: Attendee list solicitation
<bc8c215cc14ef88a202d649e4291fe28e78d2d19@dataglobalinc.com>,Spam: Attendee list solicitation
<07201559faf29fa8477b111ff2de0cfb7766adec@dataglobalinc.com>,Spam: Attendee list solicitation
<GvFcmLUbEZbmVCDHLRO0QpxW5FDcvnASg3GPl77MWg@mail-serve.hagro.cn>,Suspicious mailer received from Gmail servers
<0.0.C.9FE.1DC06C915FEC99C.0@mta-2d57c404.ip4.emsmtp.us>,Predatory Academic Journal Solicitation
<f3709456-02aa-4ff0-b092-baad5b40af64@mtasv.net>,Fake thread with suspicious indicators
<91ZAR7DEVQU4.PP5VMVAV3RZR@phlpr1ccwrk098>,Extortion / sextortion (untrusted sender)
<31361979548078@iZd5zt3va5ua5iZ>,Credential phishing link (unknown sender)
<31361911599390@iZd5zt3va5ua5iZ>,Credential phishing link (unknown sender)
<3408443944796@iZd5zt3va5ua5iZ>,Credential phishing link (unknown sender)
<3408967119765@iZd5zt3va5ua5iZ>,Credential phishing link (unknown sender)
<28241284393453@iZd5zt3va5ua5iZ>,Credential phishing link (unknown sender)
<PA4PR09MB5697DACC3B0C6C1C222CD834922DA@PA4PR09MB5697.eurprd09.prod.outlook.com>,"Advance Fee Fraud (AFF) from freemail provider or suspicious TLD, BEC/Fraud: Penpal scam"
<TYQPR04MB8969E57BBF8FC49E63111759E22DA@TYQPR04MB8969.apcprd04.prod.outlook.com>,Business Email Compromise (BEC) attempt from untrusted sender
<TYQPR04MB8969E57BBF8FC49E63111759E22DA@TYQPR04MB8969.apcprd04.prod.outlook.com>,Business Email Compromise (BEC) attempt from untrusted sender
<TYQPR04MB8969E57BBF8FC49E63111759E22DA@TYQPR04MB8969.apcprd04.prod.outlook.com>,Business Email Compromise (BEC) attempt from untrusted sender
<TYQPR04MB8969E57BBF8FC49E63111759E22DA@TYQPR04MB8969.apcprd04.prod.outlook.com>,Business Email Compromise (BEC) attempt from untrusted sender
<CAF-GkthSzncRBK5Y+3p9KZKstmu2ov0FNNghXgxf-8bOp4QfOQ@mail.gmail.com>,File sharing link from suspicious sender domain
<9VUzi1J_SYmL4MANiR4wOw.FgQ-pxARE4qb2hQDC86t0Bs@sfdc.net>,Fake thread with suspicious indicators
<SVrr_09kQJawpwA2bmXqsQ.wGopXMucE_G7ICJz11kiShs@sfdc.net>,Fake thread with suspicious indicators
<S-PLSimlQCGE4UJ9-ju9OQ.jJp9nU-uE32iQYooU7OlIBs@sfdc.net>,Fake thread with suspicious indicators
<3my6fFEOR5iby9yrTVbS2g.Zlt9SEBxEGCHA_A7JSD5KBs@sfdc.net>,Fake thread with suspicious indicators
<JbncJIt1RjSz8ZHPmEoLUg.6JeKQ7PZE62oUlR5gU_nFRs@sfdc.net>,Fake thread with suspicious indicators
<tKzLMYQWRgmeeVOSyF7ZdA.fZ_fBQV_EgC_Dud7wy0XiRs@sfdc.net>,Fake thread with suspicious indicators
<pJPcZ5xfShaznJuufWsEAA.GB3XeN_uFE-HuYLz5lz4JBs@sfdc.net>,Fake thread with suspicious indicators
<v4IppnqRRsyI2y9fTr1wAg.80fJIupRH2O0AqS6tM5EXxs@sfdc.net>,Fake thread with suspicious indicators
<mesfBFelSJiueZXQoH-XKw.HyGxEYYpHpe7j5977qNrvRs@sfdc.net>,Fake thread with suspicious indicators
<MubLxj18Tk2goX5lKnJTJg.Mv3fwRy5Fy2L339CAwGsShs@sfdc.net>,Fake thread with suspicious indicators
<Tif0y9qNQr-mVkCHHGmNWw.yrR6RfffG-6u8bSnL5RR4Bs@sfdc.net>,Fake thread with suspicious indicators
<2WuGV1uRRWiLG72wZjLJ0Q.gj2Qjq7iFXKZxNyd57Ugnxs@sfdc.net>,Fake thread with suspicious indicators
<7lERBTPaSfqVVqusZ9aXlw.Q7-fRucdF_W9ix9WsGd6ihs@sfdc.net>,Fake thread with suspicious indicators
<90mgZ7y2QIuhHqzBjveRDw.X5wwqZO9EHaZ2yGlvAF3URs@sfdc.net>,Fake thread with suspicious indicators
<TjWdhc9SQ068xR9m1JF0wg.lsF6suYOEsO5qcYtqlytdhs@sfdc.net>,Fake thread with suspicious indicators
<P3y6p6lbQf2mmkjEQBlndw.STL0WcuVHEuIFkWiQmccARs@sfdc.net>,Fake thread with suspicious indicators
<QhRGEm-kQyuRn0XGtf7u6g.1WbseaqMEXO8GI4QI52tjxs@sfdc.net>,Fake thread with suspicious indicators
<6iJgtl1PT2yIeZ9tIUFdVA.VAZdbxZKF3uTiS58vBcLrRs@sfdc.net>,Fake thread with suspicious indicators
<7rRS7HFDTfm7IMd4htbAKQ.mKNWgARcG8SbEsZlJ_Ic4Bs@sfdc.net>,Fake thread with suspicious indicators
<ijvxBZ-VRJi0cNRDWN6Txw.000NvYaCGX2ob64LLQL3zxs@sfdc.net>,Fake thread with suspicious indicators
<bK-j1pqbTk-yTuGWz5l1aw.QcCRzbHGH26C2Q4fLU93khs@sfdc.net>,Fake thread with suspicious indicators
<kRxzUO0CTSCOWpX8unuyzA.4a5z41tgGXiWJFJpW2qbcxs@sfdc.net>,Fake thread with suspicious indicators
<WMd4HxtWRe-oDgETd9HjVw.gC7lvLVuE624sfab0p6R2hs@sfdc.net>,Fake thread with suspicious indicators
<HyEB4w2UQlq6xGjfm2LOig.tUYTeLYhEN-2lx2PQXeQoRs@sfdc.net>,Fake thread with suspicious indicators
<F1JygWJnQPWydWbQuTO6jw.AwKcY_ACGwK-nSuzuoxc_xs@sfdc.net>,Fake thread with suspicious indicators
<b659df2e-939c-5cd9-67c5-b74f97c9eff1@gmx.de>,"Attachment: Any HTML file (untrusted sender), Attachment: Any HTML file (unsolicited), Attachment: HTML smuggling with atob and high entropy, Attachment: HTML attachment with Javascript location"
<0102019877cb86a6-97c9713d-17c5-47ff-8938-c3677e1c335d-000000@eu-west-1.amazonses.com>,"Business Email Compromise (BEC) attempt from untrusted sender, Business Email Compromise (BEC) attempt from unsolicited sender"
<0102019877cb86a6-97c9713d-17c5-47ff-8938-c3677e1c335d-000000@eu-west-1.amazonses.com>,"Business Email Compromise (BEC) attempt from untrusted sender, Business Email Compromise (BEC) attempt from unsolicited sender"
<0102019877cc62a4-375a0f09-0500-4549-93e7-0133bdf04049-000000@eu-west-1.amazonses.com>,"Business Email Compromise (BEC) attempt from untrusted sender, Business Email Compromise (BEC) attempt from unsolicited sender, Credential phishing: Engaging language and other indicators (untrusted sender)"
<0102019877cc62a4-375a0f09-0500-4549-93e7-0133bdf04049-000000@eu-west-1.amazonses.com>,"Business Email Compromise (BEC) attempt from untrusted sender, Business Email Compromise (BEC) attempt from unsolicited sender, Credential phishing: Engaging language and other indicators (untrusted sender)"
<bfdQEDqOSJW3OFQxAWYR4w@geopod-ismtpd-17>,Credential phishing: Fake password expiration from new and unsolicited sender
<4YFjNbSZRyuvkFdkkDAreQ@geopod-ismtpd-1>,Credential phishing: Fake password expiration from new and unsolicited sender
<MEYPR01MB7458BA752248943F587BA085AB2DA@MEYPR01MB7458.ausprd01.prod.outlook.com>,QR Code with suspicious indicators
<f1529162-56d9-bc62-a96f-109d5fc1de49@gmx.de>,"Attachment: Any HTML file (untrusted sender), Attachment: Any HTML file (unsolicited), Attachment: HTML smuggling with atob and high entropy, Attachment: HTML attachment with Javascript location"
<f1146567b0fc39ecc08b608e341c227374443329@crmdatas.com>,Spam: Attendee list solicitation
<375ab59069a54fb789e227c6642c62ed0f0c0cc8@crmdatas.com>,Spam: Attendee list solicitation
<c04afa18cf873c54de3a3841c5bb1268f0551b7c@crmdatas.com>,Spam: Attendee list solicitation
<c04afa18cf873c54de3a3841c5bb1268f0551b7c@crmdatas.com>,Spam: Attendee list solicitation
<5ff0ddf8e8bebb9b5826696d33345834e4b7376d@crmdatas.com>,Spam: Attendee list solicitation
<3e139b1b5797b4feaa78c609e3d874aa7816404c@crmdatas.com>,Spam: Attendee list solicitation
<SYBPR01MB56800B135E53D46FD5BF3F3C932DA@SYBPR01MB5680.ausprd01.prod.outlook.com>,QR Code with suspicious indicators
<5c313ad48e3cd18a9fb57cb22293760b3bc6d885@executiveleadinc.com>,Spam: Attendee list solicitation
<edc4dd183e3144668ef74de03228c228845a3e00@executiveleadinc.com>,Spam: Attendee list solicitation
<7be0ae8e1bf881e781f2db0197057f4b3d5f53ce@executiveleadinc.com>,Spam: Attendee list solicitation
<c05a0e41ecae89c5e30a8990b6d2ada0219a9406@executiveleadinc.com>,Spam: Attendee list solicitation
<d070aa5defb15c4f5f4b369562a661b5d67f9abe@executiveleadinc.com>,Spam: Attendee list solicitation
<5955e8ea1a204cc53b2821a08b17fc5ecea5cacf@executiveleadinc.com>,Spam: Attendee list solicitation
<bb6c50c9d18f201445693a329e141f2aaf2b20e1@executiveleadinc.com>,Spam: Attendee list solicitation
<B1.14.53541.41D32986@i-095495fa3b2a0d319.mta1vrest.sd.prd.sparkpost>,Spam: Cryptocurrency airdrop/giveaway
