InternetMessageID,SublimeFlaggedRuleName
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-6ffba964-22c0-40c8-bcd7-056d54e32e57-r0-SendEmail-rh_ae-aid_7e2e2bd6-3318-490a-ba4e-4b3f114883e1@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-b26c13f2-adb6-4bbf-8aff-0c523665291e-r0-SendEmail-rh_ae-aid_6af6306c-491a-4050-b727-397b3612a4be@odspnotify>",Brand impersonation: Adobe with suspicious language and link
<SpoImmediateAlert-6978f167-dc13-4e13-a053-4b885a493148-7a27340d-9265-4e1d-a0c4-adf6630dc87d-r0-SendEmail-rh_ae-aid_e36caa3c-1b33-4104-8993-aa52eec76eca@odspnotify>,Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-9b2d6987-2089-4da1-ab7f-f52178527749-r0-SendEmail-rh_ae-aid_9e62ec46-c828-45d6-99a8-dc83da39d08e@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-d0a58c9e-b80e-4683-9dd2-ce63c44a590e-r0-SendEmail-rh_ae-aid_8993d649-c2bb-41ef-b569-19da708728fc@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-6f1412bd-d102-4e1a-bedd-49c276b263c6-r0-SendEmail-rh_ae-aid_b5d8dc3d-576f-47e8-8c99-5d5983110258@odspnotify>",Brand impersonation: Adobe with suspicious language and link
<SpoImmediateAlert-4ba8dca9-d453-4498-b9b9-113b55a384f1-5dabe595-fc15-4788-8030-fdd7e78fd74b-r0-SendEmail-rh_ae-aid_8b45f87a-12fe-4443-b7e9-d21db1de8afc@odspnotify>,Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-dab673d3-e3ae-4f4e-bf7f-cd50953fd944,dab673d3-e3ae-4f4e-bf7f-cd50953fd944-9ec24976-e175-49cc-a364-b960a2c3f5cc-r0-SendEmail-rh_ae-aid_c16a5ac0-b388-4b5e-90e1-32aaeb05f6ef@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-bbc6fa4e-fe53-4982-aa6e-ef4efed219bc-r0-SendEmail-rh_ae-aid_ed8692cf-c00f-4142-8f59-b5979b2879c7@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-c7700b65-f1a0-4b33-818a-c53d59b533a8-r0-SendEmail-rh_ae-aid_213ddec4-e997-4977-a478-8150c8b774c7@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-f380ef3f-dbe4-417c-99a4-8e83a1e15ad8-r0-SendEmail-rh_ae-aid_19454281-5cfe-4472-bd9e-380596733824@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-8a195f73-4a0f-49bd-aaa7-d4aecd8b8577-r0-SendEmail-rh_ae-aid_e62344a8-63c8-4e47-bf66-5750d2fc713f@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-72a5ce22-640f-4365-a2b5-ce6fce86635d-r0-SendEmail-rh_ae-aid_edd6ea70-1055-48cf-9a22-72de63ec42c0@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-ebe8f745-8532-4eb8-929d-5d670b4ce8a7-r0-SendEmail-rh_ae-aid_6e5d1a6f-dcb4-48bf-b789-dd415f81f4b7@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-85e769f8-babf-4b6d-b4e1-f1f1f6c8880a-r0-SendEmail-rh_ae-aid_d83fbc9b-f57c-43ab-992f-e22ec55bc499@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-10d6de66-4805-4ff6-9a7b-dd9e6954a7cd-r0-SendEmail-rh_ae-aid_22f43357-a893-458c-88d7-cba9e48ac245@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-a3a7fa87-8478-4796-bcd6-a3f0929d3df3-r0-SendEmail-rh_ae-aid_f0b72a8d-4727-4bcd-ae7f-b2f52ccca17d@odspnotify>",Brand impersonation: Adobe with suspicious language and link
<SpoImmediateAlert-c8941e15-7428-40f7-952e-89504eabc4f3-c99bb748-f948-49d4-9aae-3e96ce551922-r0-SendEmail-rh_ae-aid_f72bb34c-4d3f-4e2f-902f-92951b84069f@odspnotify>,Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-b499496f-8b66-4dee-a4a2-4a1ebcadbe7b-r0-SendEmail-rh_ae-aid_73b6d069-9218-44e7-a7f1-249e54576af4@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-58972bd6-c4c1-4fe8-9981-5562aead4833,58972bd6-c4c1-4fe8-9981-5562aead4833-467784c7-8899-4ccf-8535-2ac809106be7-r0-SendEmail-rh_ae-aid_cf4fd592-a324-44ac-a254-f9b7b4255304@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-b3d26037-68fc-4261-a38b-41b4a18838d0,b3d26037-68fc-4261-a38b-41b4a18838d0-a51bb742-46b3-45b8-9de2-ddb9dd9df74a-r0-SendEmail-rh_ae-aid_f378610b-e897-4711-ad80-557676526081@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-0df319b6-57cc-4113-89c0-a6911ee3287e-r0-SendEmail-rh_ae-aid_1e68548f-ef45-4e7e-81cd-f749571dbf12@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-89d54853-844f-42dd-99d9-4a5b967c0a89-r0-SendEmail-rh_ae-aid_45ad19a0-2980-4680-b076-17de0c7508ee@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-89d54853-844f-42dd-99d9-4a5b967c0a89-r0-SendEmail-rh_ae-aid_45ad19a0-2980-4680-b076-17de0c7508ee@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-16370fec-e901-4ca4-b785-394854d87ea5-r0-SendEmail-rh_ae-aid_0aa18eee-ede9-4487-a385-4ffe61565157@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-35ffa40e-0533-42bd-924c-ddb365dd03e9-r0-SendEmail-rh_ae-aid_765f3767-674f-4ef3-972e-75b2c723de84@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-bb0b90a4-7a4f-46ab-9d8a-06385b13b95b-r0-SendEmail-rh_ae-aid_c6d02fe8-6db6-44a0-a213-9266c9401253@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-d0057a32-4b5d-40d2-bb81-2c2ce4840fd9-r0-SendEmail-rh_ae-aid_850cf63d-0a45-431f-9f41-bbbae9e3b745@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-15de6b5b-2ea4-46a8-b7b5-f7901ef5f90d-r0-SendEmail-rh_ae-aid_cff0a9a0-1dc1-4e75-8487-72459af3ce63@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-1d6a6eb5-63f4-4dbd-8e4b-d728bc2a7b71-r0-SendEmail-rh_ae-aid_502f620a-8810-4683-b411-7e62da405015@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-becc0a11-f55f-4eb2-97a8-4dbbca6baa1e,becc0a11-f55f-4eb2-97a8-4dbbca6baa1e-aa44a980-1fd2-4a4f-9f34-daa9b4923d0b-r0-SendEmail-rh_ae-aid_37b978d9-cc9c-4f9d-bc15-e4a888129975@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-7c0dc09c-7b2f-4ca3-a665-7c152cac9a67-r0-SendEmail-rh_ae-aid_760a5ff3-4a43-4ada-8023-3280fa13b713@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-edc7886a-a362-4136-a6c6-bc2865a92ffb-r0-SendEmail-rh_ae-aid_a482e6ca-7d7d-4532-ba3a-5ce59dcdf33b@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
<SpoImmediateAlert-60cfd31d-8871-44a2-85f6-2502fb252e3f-cc5164b7-e721-41e4-be97-c61b740d6a7e-r0-SendEmail-rh_ae-aid_4017f5c4-1a82-4a1c-bbb9-e6ef0bbc9836@odspnotify>,Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-becc0a11-f55f-4eb2-97a8-4dbbca6baa1e,becc0a11-f55f-4eb2-97a8-4dbbca6baa1e-d37baa96-cd7d-4056-bcee-e0d0fd3c1442-r0-SendEmail-rh_ae-aid_bbcc805f-dddd-40ce-b0e0-c804a2c29ef3@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-83b26dce-5398-455a-b16d-203dcd96f6d0,83b26dce-5398-455a-b16d-203dcd96f6d0-92b38d9f-28e2-4583-bd6e-54753e10401f-r0-SendEmail-rh_ae-aid_41425261-10d7-487f-af4a-f1845f73181d@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-cb0a0dde-742c-4f54-86fa-11352d0631e1,cb0a0dde-742c-4f54-86fa-11352d0631e1-3cbc4ec6-ba8b-47b4-8ec5-e3de2bfc6991-r0-SendEmail-rh_ae-aid_5ec8fe27-958d-4d40-9e48-9827fb501160@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-63cd5d5d-626a-47f6-af27-8e16153e36e4,63cd5d5d-626a-47f6-af27-8e16153e36e4-43a09d61-4682-41a4-ab39-796e04e5ec38-r0-SendEmail-rh_ae-aid_5b2880ae-c447-4cdc-b4b7-b941daed8d9c@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-3cf75d82-1d64-499a-9cd9-fe8607e8c5d6-r0-SendEmail-rh_ae-aid_39b22b68-0d9d-4e6b-925e-905cebd0cd68@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-63cd5d5d-626a-47f6-af27-8e16153e36e4,63cd5d5d-626a-47f6-af27-8e16153e36e4-f0ecac86-392d-454d-bf74-348efb7914f1-r0-SendEmail-rh_ae-aid_bca1f555-826e-47bd-85e5-52c53b6ad2c1@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-0b08cff8-01fc-4e58-866e-e027c8364977-r0-SendEmail-rh_ae-aid_45b66842-74c6-4bb9-bee1-3428337715a5@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-288b1e88-5487-4486-8d80-6ad55e59ba24-r0-SendEmail-rh_ae-aid_a578c6ce-02d1-4a1a-a9b3-636dd4fb523f@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-8f0776cf-ade5-4af7-8012-2499d496f42b,8f0776cf-ade5-4af7-8012-2499d496f42b-fbd5c1e7-f482-4a11-9183-4999353cc28f-r0-SendEmail-rh_ae-aid_1d59af20-48dd-4ddd-8f7d-b61a28a48f1a@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-becc0a11-f55f-4eb2-97a8-4dbbca6baa1e,becc0a11-f55f-4eb2-97a8-4dbbca6baa1e-4932c54c-fa17-44f8-8c5d-8551743fc486-r0-SendEmail-rh_ae-aid_7a4b0bdb-7481-4736-bd0f-3dcec2fc7d3f@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
<SpoImmediateAlert-8f1c4c16-01fa-4c09-b7c3-4428ea46a410-1839c28f-1b7f-43e9-945a-74118c7d874c-r0-SendEmail-rh_ae-aid_23f5d15d-dc94-4967-9392-1f3478273e1a@odspnotify>,Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-0e81ec0c-d0c2-4535-9624-d3cb49c2452c-r0-SendEmail-rh_ae-aid_4fe440b4-3dfc-4c07-be6e-2fcdd7768bd6@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-ebdef98a-589c-492a-94b6-f116aba02360-r0-SendEmail-rh_ae-aid_7fb2cbaf-52a1-4ef5-ab2d-8d0ee7467492@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-7f5c1437-f7a8-4f47-907d-fbfe317a0785-r0-SendEmail-rh_ae-aid_b0b1b7f9-89b5-496b-bb84-830e8a315efe@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-c999b10a-f519-465e-beb6-f21c61580236-r0-SendEmail-rh_ae-aid_10cea81c-94ae-499e-9610-692ba7adfff5@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-2657bd1c-a1a3-493f-ae66-d7e0d46d984b-r0-SendEmail-rh_ae-aid_e78bd4d4-200a-46fe-9002-42c2c91f689c@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-0b0fd6a2-be4b-48ee-bd15-8fd10e2e5247-r0-SendEmail-rh_ae-aid_256d0162-1208-4fdb-9920-518961c69dad@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-982e55b4-ee6b-48e0-852c-a90d831ca45a-r0-SendEmail-rh_ae-aid_b1dffcf3-c9b3-490a-a422-5056fe405125@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-3d903394-9c28-4bc3-836c-b56658e0bc42-r0-SendEmail-rh_ae-aid_baf58a69-b8c1-4f1e-b9e1-411805f52518@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-90456c29-7073-4df9-a86b-ce907ba17ab5-r0-SendEmail-rh_ae-aid_1e54671b-688a-47e2-88bf-ac139e6959c9@odspnotify>",Brand impersonation: Adobe with suspicious language and link
<4cC27Z3wylz1xnt@fr-int-smtpout16.hostinger.io>,"Business Email Compromise (BEC) attempt from untrusted sender, Employee impersonation: Payroll fraud, Employee impersonation with urgent request (untrusted sender)"
"<SpoImmediateAlert-becc0a11-f55f-4eb2-97a8-4dbbca6baa1e,becc0a11-f55f-4eb2-97a8-4dbbca6baa1e-e24de50d-9d97-404b-a922-dd8d853c6f12-r0-SendEmail-rh_ae-aid_673afe28-32d7-4bcd-9e7f-2ae7f33b0df7@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-b57cd81f-5aa2-4e44-a71d-7bcf6e3a3db6,b57cd81f-5aa2-4e44-a71d-7bcf6e3a3db6-f81c41f4-0f61-44c5-a53f-727b6dd1c712-r0-SendEmail-rh_ae-aid_ed9cdee5-cb9b-46ce-b5f9-1b6dadba68ec@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2,7f84689a-4570-4bc1-9ea8-56ab0f9aa9a2-3192ad5f-da63-4d42-8fa6-da153034db25-r0-SendEmail-rh_ae-aid_8189cd5c-f87b-4858-9e37-d245194a5a70@odspnotify>",Credential phishing: Suspicious e-sign agreement document notification
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-c2eba136-edb8-4bf7-9ca4-e71fb1915df8-r0-SendEmail-rh_ae-aid_ddf7f169-4ab6-4284-94e1-6122bd57ac0c@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-d90bd1e6-50b0-4384-b43d-04f2b38a946a-r0-SendEmail-rh_ae-aid_680cda45-5a77-48b4-a880-e83fa4c5e749@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-1a5e7f4f-1171-42c4-9f27-02b6fd80e767-r0-SendEmail-rh_ae-aid_2dec5d0f-e89c-4ef7-80a8-0e965a9fdb53@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-5be0d653-2527-40cf-a31f-1c2906448537-r0-SendEmail-rh_ae-aid_d8d8a00d-22a2-48fa-9272-d53be7bf8201@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-5732a59a-d46d-4cd4-800c-96f6a1e02892-r0-SendEmail-rh_ae-aid_759199df-8802-4204-94cb-e92ecc6053cc@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-cae94093-7e45-4e62-bd8b-5cb6a88c1a9f-r0-SendEmail-rh_ae-aid_d773d7cf-4ce1-4ca4-8ec6-853ba2264272@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-dffdfd44-9c85-4633-9b07-eaa384fda55c-r0-SendEmail-rh_ae-aid_d8e70805-7a40-4e80-8826-e6a01a045883@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-046c5cdb-f7a7-4fb9-8a2b-cd1c408db0c1-r0-SendEmail-rh_ae-aid_1cd28c42-6d1a-4f88-b576-38f880d8a639@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-97106165-1868-477b-b9e9-ee4dfea85423-r0-SendEmail-rh_ae-aid_cc463bd3-eaa2-4cc3-a511-a263c769b263@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-e30dcb38-7059-408a-bbca-26d605bb8cdd-r0-SendEmail-rh_ae-aid_5ea80714-0faa-420d-80ab-6fb0876d2dd0@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-1a2e008a-ee76-4127-8000-2ccc5e30d653-r0-SendEmail-rh_ae-aid_cc1c3d6f-ee92-43b7-a9aa-e807ad288a54@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-3193396c-1a87-4852-9998-4b1f07e057ee-r0-SendEmail-rh_ae-aid_26ea5dc0-8075-46ca-a725-2fb69d7f457b@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-dcb60aec-caba-4b1b-8651-b88af8ee37d4-r0-SendEmail-rh_ae-aid_63dc7ced-19b7-4710-bf56-b734dd4c9ca8@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-22e48caa-0add-45be-9c7c-7e4c42adc2aa-r0-SendEmail-rh_ae-aid_f5532606-b1dc-495d-92be-a09bd2eaedb5@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-25d83308-4f32-4845-8cb0-5d579e0b52bc-r0-SendEmail-rh_ae-aid_cdeff113-43ba-4760-9caa-3619ef87f012@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-00724bf4-4ee7-4673-8793-77812a08c0fc-r0-SendEmail-rh_ae-aid_89f29eab-7b63-49fe-821d-6e5dce79a566@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-48296167-778f-4f08-9906-81643b54661b-r0-SendEmail-rh_ae-aid_95eb289f-7dda-494e-b42b-652b08835e30@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-0b5a46d0-f84f-441c-ab94-9f175c76166f-r0-SendEmail-rh_ae-aid_693b4dd7-79dd-4fd9-bff4-aa4ea6070ba4@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-bbbfd11b-9edf-4f61-9e01-e2dd1f35ac5f-r0-SendEmail-rh_ae-aid_4505e5df-f835-4238-82c1-60211590a26d@odspnotify>",Brand impersonation: Adobe with suspicious language and link
"<SpoImmediateAlert-5b681228-6a38-4abb-b730-2fb0614e8d38,5b681228-6a38-4abb-b730-2fb0614e8d38-a68f8c19-d8c7-4cc3-8ee1-16c662b82c5a-r0-SendEmail-rh_ae-aid_bf83b409-3557-4ef2-ac9b-0d78d166f34c@odspnotify>",Brand impersonation: Adobe with suspicious language and link
